Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"ZA Santos, AB Soares, L Mourão","Análise Confirmatória e de Invariância do Inventário de Habilidades Sociais para Situações Terapêuticas Difíceispara o Contexto Clínico",2021,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712021000200007","",622,"2022-08-23 11:14:09","HTML","","","",,,,,0,0.00,0,3,1,"Este estudo teve como objetivo realizar a análise fatorial exploratória e confirmatória do Inventário de Habilidades Sociais para Situações Terapêuticas Difíceis em uma amostra de …","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712021000200007","https://scholar.google.com/scholar?q=related:_b07JBvIk58J:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"T Alves, J Laros","SON-R 6-40: Dimensionalidad y Validez Convergente con CMMS, TONI-3 y CPM",2021,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?pid=S1677-04712021000300004&script=sci_abstract&tlng=es","",626,"2022-08-23 11:14:09","","","","",,,,,0,0.00,0,2,1,"SON-R 6-40: Dimensionalidade e Validade Convergente com a CMMS, TONI-3 e CPM Page 1 289 Avaliação Psicológica, 2021, 20(3), pp. 289-298 SON-R 6-40 …","http://pepsic.bvsalud.org/pdf/avp/v20n3/04.pdf","https://scholar.google.com/scholar?q=related:sr1z9IEIPyIJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"CM Barboza, SM Wechsler","Validity evidence of the emotional indicators in Human Figure Drawing",2021,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?pid=S1677-04712021000300007&script=sci_abstract&tlng=en","",628,"2022-08-23 11:14:09","","","","",,,,,0,0.00,0,2,1,"Evidências de Validade dos Indicadores Emocionais no Desenho da Figura Humana Page 1 321 Avaliação Psicológica, 2021, 20(3), pp. 321-330 Evidências de Validade dos Indicadores …","http://pepsic.bvsalud.org/pdf/avp/v20n3/07.pdf","https://scholar.google.com/scholar?q=related:_w0w5Ht4ok8J:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"SCM Hallberg, DR Bandeira","Beyond IQ: Assessing Adaptive Behavior in Intellectual Disability",2021,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?pid=S1677-04712021000300011&script=sci_abstract&tlng=en","",629,"2022-08-23 11:14:09","","","","",,,,,0,0.00,0,2,1,"Para Além do QI: Avaliação do Comportamento Adaptativo na Deficiência Intelectual Page 1 361 Avaliação Psicológica, 2021, 20(3), pp. 361-368 Para Além do QI: Avaliação do …","http://pepsic.bvsalud.org/pdf/avp/v20n3/11.pdf","https://scholar.google.com/scholar?q=related:hNYmGMx5QI8J:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"MN Baptista, HF Cardoso","Do Organizational Support and Occupational Stressors Influence Burnout in Teachers?",2021,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712021000400006","",630,"2022-08-23 11:14:09","HTML","","","",,,,,0,0.00,0,2,1,"This study evaluated the relationship between perceived work support, occupational stressors and burnout in a sample of 102 teachers, testing a model based on structural …","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712021000400006","https://scholar.google.com/scholar?q=related:TLxM_rMuzgwJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"GM Rosa Sobrinho, JAE Hernandez…","Evidências de Validade do Questionário de Empatia Conjugal",2021,"… Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712021000200012","",650,"2022-08-23 11:14:09","HTML","","","",,,,,0,0.00,0,3,1,"Estudos abordando a empatia indicaram que as suas facetas cognitivas e emocionais podem ser benéficas aos relacionamentos conjugais mantendo e aumentando a satisfação …","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712021000200012","https://scholar.google.com/scholar?q=related:mCWPDyUaO7UJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"LFP Maciel, MC Flach, WN Salles…","Development and validation of the Perceived Influences on Sport and Study Assessment Scale",2021,"… Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712021000300003","",665,"2022-08-23 11:14:09","HTML","","","",,,,,0,0.00,0,4,1,"The objective of this cross-sectional study was to develop and validate an Assessment Scale for Perceived Influences in Sport and Study (EIPE). The validation process was carried out …","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712021000300003","https://scholar.google.com/scholar?q=related:w-zuX1ZUnSQJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"MN Santos, TMS Donelli","Traumas Infantis e as Relações Interpessoais e com o Bebê no Puerpério",2020,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712020000300004","",666,"2022-08-23 11:14:09","HTML","","","",,,,,0,0.00,0,2,2,"RESUMO A importância das relações iniciais para formação do indivíduo já é reconhecida, bem como os prejuízos de uma criança viver experiências traumáticas nesse período …","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712020000300004","https://scholar.google.com/scholar?q=related:6HiLFQy9EO0J:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"KM Melo, TM Lima, LM Cardoso","Variações cromática e de matizes do Teste de Pfister em crianças",2020,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712020000300013","",673,"2022-08-23 11:14:09","HTML","","","",,,,,0,0.00,0,3,2,"Estudos têm sido desenvolvidos com diversos indicadores do Teste das Pirâmides Coloridas de Pfister (TPC), mas as pesquisas sobre as Variações Cromática (VCo) e de …","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712020000300013","https://scholar.google.com/scholar?q=related:x6GUXddFP_4J:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"VR Franco","É possível identificar o nível de medida de variáveis latentes?",2021,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712021000200001","",675,"2022-08-23 11:14:09","HTML","","","",,,,,0,0.00,0,1,1,"Neste editorial, apresentarei um breve estudo de simulação comparando procedimentos que, a princípio, nos auxiliam a responder à pergunta do título. Quando trabalhamos com …","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712021000200001","https://scholar.google.com/scholar?q=related:GHzUiHVGYVcJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"EM Nicz, SR Priolo Filho, PA Cortêz","An integrative review of the literature on sexual perception errors",2021,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?pid=S1677-04712021000300009&script=sci_abstract&tlng=en","",676,"2022-08-23 11:14:09","","","","",,,,,0,0.00,0,3,1,"Resumo NICZ, Estela Maris; PRIOLO FILHO, Sidnei Rinaldo e CORTEZ, Pedro Afonso. An integrative review of the literature on sexual perception errors. Aval. psicol.[online]. 2021 …","http://pepsic.bvsalud.org/pdf/avp/v20n3/09.pdf","https://scholar.google.com/scholar?q=related:OGyzRZJBQU4J:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"BG Steigleder, CA Bosa, JB Sbicigo","Early Signs of Autism Spectrum Disorder: Validity Evidence of the PROTEA-R-NV",2021,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?pid=S1677-04712021000300008&script=sci_abstract&tlng=en","",684,"2022-08-23 11:14:09","","","","",,,,,0,0.00,0,3,1,"Resumo STEIGLEDER, Bibiana Gallas; BOSA, Cleonice Alves e SBICIGO, Juliana Burges. Early Signs of Autism Spectrum Disorder: Validity Evidence of the PROTEA-R-NV. Aval …","http://pepsic.bvsalud.org/pdf/avp/v20n3/08.pdf","https://scholar.google.com/scholar?q=related:KPltZEykm70J:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"L Akerman, JC Borsa","Evidências de validade da versão de heterorrelato do Inventário de Clima Familiar em uma amostra de cuidadores de crianças",2020,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712020000100003","",685,"2022-08-23 11:14:09","HTML","","","",,,,,0,0.00,0,2,2,"RESUMO O clima familiar refere-se à percepção de características dos relacionamentos intrafamiliares por seus membros. O presente estudo visa investigar evidências de validade …","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712020000100003","https://scholar.google.com/scholar?q=related:25q_A73hFz4J:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"R Pereira, CHS da Silva Nunes, JG Pires","Personality and Coping in League of Legends Pro Players",2022,"Avaliação Psicológica","researchgate.net","https://www.researchgate.net/profile/Rafael-Pereira-5/publication/362417442_Personality_and_Coping_in_League_of_Legends_Pro_Players/links/62e932d39d410c5ff37d898c/Personality-and-Coping-in-League-of-Legends-Pro-Players.pdf","",690,"2022-08-23 11:14:09","PDF","","","",,,,,0,0.00,0,3,1,"Personality has been identified as a predictor of Coping strategies in the context of traditional sport. In this study, we investigated the association between measurements of Big …","https://www.researchgate.net/profile/Rafael-Pereira-5/publication/362417442_Personality_and_Coping_in_League_of_Legends_Pro_Players/links/62e932d39d410c5ff37d898c/Personality-and-Coping-in-League-of-Legends-Pro-Players.pdf",""
0,"GKCF Elage, AG Seabra","Development and psychometric properties of the Computerized Executive Functions Assessment Test",2021,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?pid=S1677-04712021000100012&script=sci_abstract&tlng=en","",693,"2022-08-23 11:14:09","","","","",,,,,0,0.00,0,2,1,"Resumo ELAGE, Glauce Karine Conti de Freitas e SEABRA, Alessandra Gotuzo. Development and psychometric properties of the Computerized Executive Functions …","http://pepsic.bvsalud.org/pdf/avp/v20n1/12.pdf","https://scholar.google.com/scholar?q=related:1tbF7n28HhMJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"DS Zanini, CT Reppold, M Muniz…","Why regulate the use of and access to Psychological Tests?",2021,"… Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?pid=S1677-04712021000300014&script=sci_abstract&tlng=en","",694,"2022-08-23 11:14:09","","","","",,,,,0,0.00,0,4,1,"Por Que Regulamentar o Uso e Acesso aos Testes Psicológicos? Page 1 390 Avaliação Psicológica, 2021, 20(3), pp. 390-399 Por Que Regulamentar o Uso e Acesso aos Testes …","http://pepsic.bvsalud.org/pdf/avp/v20n3/14.pdf","https://scholar.google.com/scholar?q=related:_dk-yVa6F_4J:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"TH Lima, M Muniz","Understanding and Performance in Reading and Text Production in University Students",2021,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?pid=S1677-04712021000400013&script=sci_abstract&tlng=en","",697,"2022-08-23 11:14:09","","","","",,,,,0,0.00,0,2,1,"Compreensão e Desempenho em Leitura e Produção de Texto em Universitários Page 1 502 Avaliação Psicológica, 2021, 20(4), pp. 502-510 Compreensão e Desempenho em …","http://pepsic.bvsalud.org/pdf/avp/v20n4/13.pdf","https://scholar.google.com/scholar?q=related:znVh9eWfx9kJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"LF Carvalho, AP Salvador…","Development and preliminary psychometric evaluation of the dimensional clinical personality inventory-Schizoid Personality Disorder Scale",2020,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?pid=S1677-04712020000300008&script=sci_abstract&tlng=en","",699,"2022-08-23 11:14:09","","","","",,,,,0,0.00,0,3,2,"Resumo CARVALHO, Lucas de Francisco; SALVADOR, Ana Paula e GONCALVES, André Pereira. Development and Preliminary Psychometric Evaluation of the Dimensional Clinical …","http://pepsic.bvsalud.org/pdf/avp/v19n3/08.pdf","https://scholar.google.com/scholar?q=related:YOKLVOEHwVkJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"N Hauck-Filho, F Valentini","Coeficientes de fidedignidade e violações dos pressupostos essencialmente tau-equivalentes",2020,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712020000300001","",700,"2022-08-23 11:14:09","HTML","","","",,,,,0,0.00,0,2,2,"Muitos coeficientes têm sido amplamente utilizados como estimativas da fidedignidade dos escores de um teste. Essas técnicas podem envolver diferentes pressupostos e estratégias …","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712020000300001","https://scholar.google.com/scholar?q=related:JXc6y8SclR8J:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"PM Freitas, GV Barreto, MLM Teodoro…","Questionnaire on Stress for Parents of Children with Developmental Delay: Validation",2021,"… Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?pid=S1677-04712021000200003&script=sci_abstract&tlng=en","",703,"2022-08-23 11:14:09","","","","",,,,,0,0.00,0,4,1,"FREITAS, Patrícia Martins de; BARRETO, Gustavo de Val; TEODORO, Maycoln Leôni Martins e HAASE, Vitor Geraldi. Questionnaire on Stress for Parents of Children with …","http://pepsic.bvsalud.org/pdf/avp/v20n2/03.pdf","https://scholar.google.com/scholar?q=related:lKKmAU3al1oJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"AC Beluce, KL Oliveira, E Boruchovitch…","Learning Strategies and Digital Technologies Scale: High School and University Teaching",2021,"… Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?pid=S1677-04712021000400009&script=sci_abstract&tlng=en","",707,"2022-08-23 11:14:09","","","","",,,,,0,0.00,0,4,1,"Resumo BELUCE, Andrea Carvalho; OLIVEIRA, Katya Luciane de; BORUCHOVITCH, Evely e BZUNECK, José Aloyseo. Learning Strategies and Digital Technologies Scale: High …","http://pepsic.bvsalud.org/pdf/avp/v20n4/09.pdf","https://scholar.google.com/scholar?q=related:bku1O8L5KOIJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"RP Tonin, CC Fukuda","Adaptação para Libras da Escala Multidimensional de Satisfação de Vida para Adolescentes",2020,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712020000100006","",710,"2022-08-23 11:14:09","HTML","","","",,,,,0,0.00,0,2,2,"RESUMO O objetivo da pesquisa foi adaptar para Libras, a Língua Brasileira de Sinais, a Escala Multidimensional de Satisfação de Vida para Adolescentes (EMSVA). A adaptação …","http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1677-04712020000100006","https://scholar.google.com/scholar?q=related:yGh5UkvUDQsJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"A Londero-Santos, JC Natividade…","A measure of satisfaction in the romantic relationship",2021,"… Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?pid=S1677-04712021000100003&script=sci_abstract&tlng=en","",711,"2022-08-23 11:14:09","","","","",,,,,0,0.00,0,3,1,"Resumo LONDERO-SANTOS, Amanda; NATIVIDADE, Jean Carlos e FERES-CARNEIRO, Terezinha. A measure of satisfaction in the romantic relationship. Aval. psicol.[online]. 2021 …","http://pepsic.bvsalud.org/pdf/avp/v20n1/03.pdf","https://scholar.google.com/scholar?q=related:M248yUtcGFUJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"CM Flor, APS Campos, SAA Maia…","Funciones Ejecutivas: Correlación entre dos inventarios y rendimiento académico en Matemáticas",2020,"… Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?pid=S1677-04712020000300006&script=sci_abstract&tlng=es","",712,"2022-08-23 11:14:09","","","","",,,,,0,0.00,0,4,2,"Resumo FLOR, Cristiane Marx; CAMPOS, Ana Paula Soares de; MAIA, Suzete Araujo Aguas e SEABRA, Alessandra Gotuzo. Funciones Ejecutivas: Correlación entre dos …","http://pepsic.bvsalud.org/pdf/avp/v19n3/06.pdf","https://scholar.google.com/scholar?q=related:Lx1SpoIFcsMJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"HR Rosa, WJM Migliorini, MA Silva…","Draw-A-Person with A Story (DAP-S) Test and Children with Learning Difficulties",2021,"… Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?pid=S1677-04712021000400003&script=sci_abstract&tlng=en","",713,"2022-08-23 11:14:09","","","","",,,,,0,0.00,0,4,1,"Resumo ROSA, Helena Rinaldi; MIGLIORINI, Walter José Martins; SILVA, Marlene Alves da e MANHANI, Giulia Burgos. Draw-A-Person with A Story (DAP-S) Test and Children with …","http://pepsic.bvsalud.org/pdf/avp/v20n4/03.pdf","https://scholar.google.com/scholar?q=related:oZ8rQZltuzsJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"AI Sani, AP Vieira, MAP Dinis","Las Redes, Internet y los Riesgos: Percepciones de los Padres Portugueses sobre el Online Grooming",2021,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?pid=S1677-04712021000400011&script=sci_abstract&tlng=es","",715,"2022-08-23 11:14:09","","","","",,,,,0,0.00,0,3,1,"Resumo SANI, Ana Isabel; VIEIRA, Ana Paula e DINIS, Maria Alzira Pimenta. Las Redes, Internet y los Riesgos: Percepciones de los Padres Portugueses sobre el Online Grooming …","http://pepsic.bvsalud.org/pdf/avp/v20n4/11.pdf","https://scholar.google.com/scholar?q=related:QuHIbmUrGAcJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
0,"PW Schelini, APP Noronha","Motivation to Learn Assessment Based on the Theory of Self-Determination",2021,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?pid=S1677-04712021000400008&script=sci_abstract&tlng=en","",719,"2022-08-23 11:14:09","","","","",,,,,0,0.00,0,2,1,"Resumo INACIO, Amanda Lays Monteiro; SCHELINI, Patrícia Waltz e NORONHA, Ana Paula Porto. Motivation to Learn Assessment Based on the Theory of Self-Determination …","http://pepsic.bvsalud.org/pdf/avp/v20n4/08.pdf","https://scholar.google.com/scholar?q=related:qng-mUvSKKkJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
